Customer_ID,Month,Occupation_cleaned,Annual_Income,Num_Bank_Accounts,Num_Credit_Inquiries,Num_of_Delayed_Payment_cleaned,Payment_Behaviour,Credit_Score_binary,ln_annual_income
CUS_0x2671,April,Doctor,90794.28,5,9.0,16.0,Low_spent_Medium_value_payments,1,11.416351567010365
CUS_0x2671,May,Doctor,90794.28,5,9.0,19.0,Low_spent_Medium_value_payments,1,11.416351567010365
CUS_0x2671,June,Doctor,90794.28,5,9.0,16.333333333333332,High_spent_Large_value_payments,1,11.416351567010365
CUS_0x2671,July,Doctor,90794.28,5,9.0,16.333333333333332,High_spent_Large_value_payments,0,11.416351567010365
CUS_0x2671,August,Doctor,90794.28,5,9.0,17.0,High_spent_Large_value_payments,0,11.416351567010365
CUS_0x5d09,January,Mechanic,33946.77,4,3.0,9.0,Low_spent_Small_value_payments,0,10.432548988549119
CUS_0x5d09,February,Mechanic,33946.77,4,3.0,12.0,High_spent_Medium_value_payments,0,10.432548988549119
CUS_0x5d09,March,Mechanic,33946.77,4,3.0,12.0,Low_spent_Large_value_payments,0,10.432548988549119
CUS_0x5d09,April,Mechanic,33946.77,4,3.0,12.0,Low_spent_Medium_value_payments,0,10.432548988549119
CUS_0x5d09,May,Mechanic,33946.77,4,3.0,12.0,Low_spent_Small_value_payments,0,10.432548988549119
CUS_0x5d09,June,Mechanic,33946.77,4,3.0,11.714285714285714,High_spent_Medium_value_payments,0,10.432548988549119
CUS_0x5d09,July,Mechanic,33946.77,4,3.0,13.0,Low_spent_Small_value_payments,0,10.432548988549119
CUS_0x5d09,August,Mechanic,33946.77,4,3.0,12.0,High_spent_Large_value_payments,0,10.432548988549119
CUS_0x4cd8,January,Manager,16230.82,6,5.0,18.0,Low_spent_Small_value_payments,0,9.69466718295386
CUS_0x4cd8,February,Manager,16230.82,6,5.0,18.0,Low_spent_Small_value_payments,0,9.69466718295386
CUS_0x4cd8,March,Manager,16230.82,6,5.0,20.0,Low_spent_Small_value_payments,0,9.69466718295386
CUS_0x4cd8,April,Manager,16230.82,6,5.0,18.0,Low_spent_Medium_value_payments,0,9.69466718295386
CUS_0x4cd8,May,Manager,16230.82,6,6.0,21.0,Low_spent_Large_value_payments,0,9.69466718295386
CUS_0x4cd8,June,Manager,16230.82,6,6.0,18.0,Low_spent_Medium_value_payments,0,9.69466718295386
CUS_0x4cd8,July,Manager,16230.82,6,6.0,18.0,High_spent_Large_value_payments,0,9.69466718295386
CUS_0x4cd8,August,Manager,16230.82,6,6.0,18.0,Low_spent_Medium_value_payments,0,9.69466718295386
CUS_0xbd72,January,Journalist,14850.16,7,7.0,16.0,High_spent_Small_value_payments,0,9.605765918583577
CUS_0xbd72,February,Journalist,14850.16,7,7.0,16.0,Low_spent_Small_value_payments,0,9.605765918583577
CUS_0xbd72,March,Journalist,14850.16,7,7.0,16.0,Low_spent_Small_value_payments,0,9.605765918583577
CUS_0xbd72,April,Journalist,14850.16,7,7.0,16.0,Low_spent_Small_value_payments,0,9.605765918583577
CUS_0xbd72,May,Journalist,14850.16,7,7.571428571428571,18.0,Low_spent_Small_value_payments,0,9.605765918583577
CUS_0xbd72,June,Journalist,14850.16,7,7.0,16.0,Low_spent_Medium_value_payments,0,9.605765918583577
CUS_0xbd72,July,Journalist,14850.16,7,7.0,14.0,High_spent_Medium_value_payments,0,9.605765918583577
CUS_0xbd72,August,Journalist,14850.16,7,11.0,19.0,Low_spent_Medium_value_payments,0,9.605765918583577
CUS_0x5d1,January,Writer,81998.84,7,12.0,17.0,High_spent_Large_value_payments,1,11.314460379804867
CUS_0x5d1,February,Writer,81998.84,7,12.0,17.0,Low_spent_Large_value_payments,1,11.314460379804867
CUS_0x5d1,March,Writer,81998.84,7,12.0,15.0,Low_spent_Small_value_payments,0,11.314460379804867
CUS_0x5d1,April,Writer,81998.84,7,12.0,14.0,Low_spent_Medium_value_payments,1,11.314460379804867
CUS_0x5d1,May,Writer,81998.84,7,12.0,17.0,Low_spent_Medium_value_payments,1,11.314460379804867
CUS_0x5d1,June,Writer,81998.84,7,18.0,17.0,High_spent_Medium_value_payments,0,11.314460379804867
CUS_0x5d1,July,Writer,81998.84,7,12.0,16.0,Low_spent_Small_value_payments,1,11.314460379804867
CUS_0x5d1,August,Writer,81998.84,7,17.0,17.0,High_spent_Large_value_payments,0,11.314460379804867
CUS_0xa801,January,Manager,83595.72,8,3.0,16.0,Low_spent_Medium_value_payments,0,11.333747601589975
CUS_0xa801,February,Manager,83595.72,8,3.0,16.0,Low_spent_Medium_value_payments,0,11.333747601589975
CUS_0xa801,March,Manager,83595.72,8,3.0,16.0,High_spent_Large_value_payments,0,11.333747601589975
CUS_0xa801,April,Manager,83595.72,8,3.0,13.0,Low_spent_Medium_value_payments,0,11.333747601589975
CUS_0xa801,May,Manager,83595.72,8,3.0,16.0,Low_spent_Medium_value_payments,0,11.333747601589975
CUS_0xa801,June,Manager,83595.72,8,3.0,16.0,High_spent_Small_value_payments,0,11.333747601589975
CUS_0xa801,July,Manager,83595.72,8,3.0,16.0,High_spent_Medium_value_payments,0,11.333747601589975
CUS_0xa801,August,Manager,83595.72,8,3.0,16.0,High_spent_Small_value_payments,0,11.333747601589975
CUS_0x39bf,January,Scientist,17823.25,7,6.0,17.0,Low_spent_Small_value_payments,1,9.788259063744755
CUS_0x39bf,February,Scientist,17823.25,7,6.0,15.0,High_spent_Small_value_payments,0,9.788259063744755
CUS_0x39bf,March,Scientist,17823.25,7,6.0,15.0,High_spent_Medium_value_payments,0,9.788259063744755
CUS_0x39bf,April,Scientist,17823.25,7,6.0,17.0,Low_spent_Small_value_payments,1,9.788259063744755
CUS_0x39bf,May,Scientist,17823.25,7,6.0,15.0,High_spent_Small_value_payments,1,9.788259063744755
CUS_0x39bf,June,Scientist,17823.25,7,6.0,15.0,High_spent_Medium_value_payments,1,9.788259063744755
CUS_0x39bf,July,Scientist,17823.25,7,6.0,15.0,Low_spent_Large_value_payments,1,9.788259063744755
CUS_0x39bf,August,Scientist,17823.25,7,11.0,15.0,Low_spent_Large_value_payments,1,9.788259063744755
CUS_0x25cc,January,Musician,36016.78,1,0.0,3.0,Low_spent_Small_value_payments,0,10.491740219953318
CUS_0x25cc,February,Musician,36016.78,1,0.0,3.0,Low_spent_Small_value_payments,0,10.491740219953318
CUS_0x25cc,March,Musician,36016.78,1,0.0,4.0,Low_spent_Small_value_payments,0,10.491740219953318
CUS_0x25cc,April,Musician,36016.78,1,0.0,3.0,High_spent_Large_value_payments,0,10.491740219953318
CUS_0x25cc,May,Musician,36016.78,1,0.0,3.0,Low_spent_Medium_value_payments,0,10.491740219953318
CUS_0x25cc,June,Musician,36016.78,1,0.0,3.0,High_spent_Small_value_payments,0,10.491740219953318
CUS_0x25cc,July,Musician,36016.78,1,0.0,3.0,High_spent_Small_value_payments,0,10.491740219953318
CUS_0x25cc,August,Musician,36016.78,1,0.0,3.0,Low_spent_Large_value_payments,0,10.491740219953318
CUS_0x1057,January,Writer,86617.16,8,4.0,20.0,High_spent_Large_value_payments,0,11.36925322734587
CUS_0x1057,February,Writer,86617.16,8,4.0,20.0,High_spent_Large_value_payments,0,11.36925322734587
CUS_0x1057,March,Writer,86617.16,8,4.0,19.0,Low_spent_Medium_value_payments,0,11.36925322734587
CUS_0x1057,April,Writer,86617.16,8,4.0,20.0,Low_spent_Medium_value_payments,0,11.36925322734587
CUS_0x1057,May,Writer,86617.16,8,4.0,20.0,High_spent_Medium_value_payments,0,11.36925322734587
CUS_0x1057,June,Writer,86617.16,8,4.0,20.0,Low_spent_Small_value_payments,0,11.36925322734587
CUS_0x1057,July,Writer,1105753.0,8,4.0,20.0,High_spent_Large_value_payments,0,13.916037108817555
CUS_0x1057,August,Writer,86617.16,8,4.0,21.0,High_spent_Large_value_payments,0,11.36925322734587
CUS_0xbe00,January,Engineer,35320.99,0,3.0,8.0,Low_spent_Small_value_payments,0,10.472232683770152
CUS_0xbe00,February,Engineer,35320.99,0,3.0,8.0,High_spent_Large_value_payments,0,10.472232683770152
CUS_0xbe00,March,Engineer,35320.99,0,3.0,8.0,Low_spent_Small_value_payments,0,10.472232683770152
CUS_0xbe00,April,Engineer,35320.99,0,3.0,8.0,Low_spent_Small_value_payments,0,10.472232683770152
CUS_0xbe00,May,Engineer,35320.99,0,3.0,8.0,High_spent_Small_value_payments,0,10.472232683770152
CUS_0xbe00,June,Engineer,35320.99,0,3.0,9.0,High_spent_Large_value_payments,0,10.472232683770152
CUS_0xbe00,July,Engineer,35320.99,0,3.0,8.0,High_spent_Small_value_payments,0,10.472232683770152
CUS_0xbe00,August,Engineer,35320.99,0,3.0,8.0,High_spent_Medium_value_payments,0,10.472232683770152
CUS_0x542c,January,Manager,106789.36,3,2.0,19.0,High_spent_Large_value_payments,0,11.57861357507712
CUS_0x542c,February,Manager,106789.36,3,2.0,19.0,High_spent_Small_value_payments,0,11.57861357507712
CUS_0x542c,March,Manager,106789.36,3,2.0,16.0,High_spent_Medium_value_payments,0,11.57861357507712
CUS_0x542c,April,Manager,106789.36,3,2.0,19.0,High_spent_Medium_value_payments,0,11.57861357507712
CUS_0x542c,May,Manager,106789.36,3,2.0,19.0,High_spent_Small_value_payments,0,11.57861357507712
CUS_0x542c,June,Manager,106789.36,3,2.0,16.0,Low_spent_Medium_value_payments,0,11.57861357507712
CUS_0x542c,July,Manager,106789.36,3,2.0,19.0,High_spent_Medium_value_payments,0,11.57861357507712
CUS_0x542c,August,Manager,106789.36,3,2.0,19.0,High_spent_Large_value_payments,0,11.57861357507712
CUS_0xa0ff,January,Engineer,60014.04,9,9.0,19.714285714285715,High_spent_Medium_value_payments,0,11.002333813830507
CUS_0xa0ff,February,Engineer,60014.04,9,9.0,20.0,Low_spent_Large_value_payments,1,11.002333813830507
CUS_0xa0ff,March,Engineer,60014.04,9,9.0,20.0,High_spent_Large_value_payments,0,11.002333813830507
CUS_0xa0ff,April,Engineer,60014.04,9,9.0,20.0,High_spent_Large_value_payments,0,11.002333813830507
CUS_0xa0ff,May,Engineer,60014.04,9,18.0,20.0,High_spent_Medium_value_payments,1,11.002333813830507
CUS_0xa0ff,June,Engineer,60014.04,9,9.0,20.0,High_spent_Small_value_payments,1,11.002333813830507
CUS_0xa0ff,July,Engineer,60014.04,9,9.0,18.0,High_spent_Small_value_payments,1,11.002333813830507
CUS_0xa0ff,August,Engineer,60014.04,9,9.0,20.0,High_spent_Medium_value_payments,1,11.002333813830507
CUS_0x92a3,January,Engineer,33816.41,4,4.0,4.0,Low_spent_Medium_value_payments,0,10.428701466611262
CUS_0x92a3,February,Engineer,33816.41,4,4.0,3.0,Low_spent_Small_value_payments,0,10.428701466611262
CUS_0x92a3,March,Engineer,33816.41,4,7.0,6.0,Low_spent_Large_value_payments,0,10.428701466611262
CUS_0x92a3,April,Engineer,33816.41,4,7.0,4.0,High_spent_Small_value_payments,0,10.428701466611262
CUS_0x92a3,May,Engineer,33816.41,4,7.0,4.0,Low_spent_Large_value_payments,0,10.428701466611262
CUS_0x92a3,June,Engineer,33816.41,4,7.0,4.0,High_spent_Small_value_payments,0,10.428701466611262
CUS_0x92a3,July,Engineer,33816.41,4,7.0,6.0,High_spent_Small_value_payments,0,10.428701466611262
CUS_0x92a3,August,Engineer,33816.41,4,7.0,4.0,High_spent_Medium_value_payments,0,10.428701466611262
CUS_0x6578,January,Mechanic,48776.85000000001,10,12.0,25.0,Low_spent_Small_value_payments,1,10.795011094039058
CUS_0x6578,February,Mechanic,48776.85000000001,10,12.0,25.0,High_spent_Large_value_payments,1,10.795011094039058
CUS_0x6578,March,Mechanic,48776.85000000001,10,12.0,25.0,Low_spent_Medium_value_payments,1,10.795011094039058
CUS_0x6578,April,Mechanic,48776.85000000001,10,13.0,25.0,High_spent_Small_value_payments,1,10.795011094039058
CUS_0x6578,May,Mechanic,48776.85000000001,10,18.0,25.0,High_spent_Small_value_payments,1,10.795011094039058
CUS_0x6578,June,Mechanic,48776.85000000001,10,13.0,23.0,Low_spent_Medium_value_payments,1,10.795011094039058
CUS_0x6578,July,Mechanic,48776.85000000001,10,13.0,25.0,Low_spent_Small_value_payments,0,10.795011094039058
CUS_0x6578,August,Mechanic,48776.85000000001,10,13.0,24.714285714285715,Low_spent_Small_value_payments,1,10.795011094039058
CUS_0x2ba9,January,Journalist,35746.07,1,4.0,13.0,High_spent_Small_value_payments,1,10.48419561200947
CUS_0x2ba9,February,Journalist,35746.07,1,18.0,11.857142857142858,Low_spent_Small_value_payments,1,10.48419561200947
CUS_0x2ba9,March,Journalist,35746.07,1,4.0,12.0,Low_spent_Small_value_payments,1,10.48419561200947
CUS_0x2ba9,April,Journalist,35746.07,2,4.0,10.0,Low_spent_Medium_value_payments,1,10.48419561200947
CUS_0x2ba9,May,Journalist,35746.07,2,4.0,13.0,High_spent_Medium_value_payments,1,10.48419561200947
CUS_0x2ba9,June,Journalist,35746.07,2,4.0,12.0,High_spent_Medium_value_payments,1,10.48419561200947
CUS_0x2ba9,July,Journalist,35746.07,2,4.0,11.0,High_spent_Medium_value_payments,0,10.48419561200947
CUS_0x2ba9,August,Journalist,35746.07,2,8.0,12.0,High_spent_Small_value_payments,0,10.48419561200947
CUS_0x9adc,January,Teacher,56404.84,7,9.0,17.0,Low_spent_Small_value_payments,0,10.94031024940704
CUS_0x9adc,February,Teacher,56404.84,7,9.428571428571429,19.0,High_spent_Medium_value_payments,0,10.94031024940704
CUS_0x9adc,March,Teacher,56404.84,7,9.0,18.666666666666668,Low_spent_Medium_value_payments,0,10.94031024940704
CUS_0x9adc,April,Teacher,56404.84,7,9.0,19.0,High_spent_Small_value_payments,0,10.94031024940704
CUS_0x9adc,May,Teacher,56404.84,7,9.0,19.0,High_spent_Medium_value_payments,0,10.94031024940704
CUS_0x9adc,June,Teacher,56404.84,7,9.0,19.0,High_spent_Medium_value_payments,0,10.94031024940704
CUS_0x9adc,July,Teacher,56404.84,7,9.0,18.666666666666668,Low_spent_Large_value_payments,0,10.94031024940704
CUS_0x9adc,August,Teacher,56404.84,7,12.0,19.0,Low_spent_Large_value_payments,0,10.94031024940704
CUS_0xc331,January,Doctor,16372.05,10,8.0,17.0,Low_spent_Large_value_payments,1,9.703330891602254
CUS_0xc331,February,Doctor,16372.05,10,8.0,17.0,Low_spent_Small_value_payments,0,9.703330891602254
CUS_0xc331,March,Doctor,16372.05,10,8.0,14.0,Low_spent_Medium_value_payments,1,9.703330891602254
CUS_0xc331,April,Doctor,16372.05,10,8.0,16.0,Low_spent_Medium_value_payments,1,9.703330891602254
CUS_0xc331,May,Doctor,16372.05,10,8.0,20.0,High_spent_Small_value_payments,1,9.703330891602254
CUS_0xc331,June,Doctor,16372.05,10,8.0,17.0,Low_spent_Small_value_payments,1,9.703330891602254
CUS_0xc331,July,Doctor,16372.05,10,8.0,17.0,Low_spent_Medium_value_payments,1,9.703330891602254
CUS_0xc331,August,Doctor,16372.05,10,10.0,17.0,Low_spent_Medium_value_payments,1,9.703330891602254
CUS_0x8716,January,Scientist,14351.21,8,9.0,17.0,Low_spent_Small_value_payments,1,9.57158953819048
CUS_0x8716,February,Scientist,14351.21,8,9.0,14.0,Low_spent_Small_value_payments,1,9.57158953819048
CUS_0x8716,March,Scientist,14351.21,8,9.0,17.0,Low_spent_Large_value_payments,0,9.57158953819048
CUS_0x8716,April,Scientist,14351.21,8,9.0,15.0,Low_spent_Small_value_payments,1,9.57158953819048
CUS_0x8716,May,Scientist,14351.21,8,9.0,17.0,High_spent_Small_value_payments,1,9.57158953819048
CUS_0x8716,June,Scientist,14351.21,8,9.0,15.0,Low_spent_Small_value_payments,1,9.57158953819048
CUS_0x8716,July,Scientist,14351.21,8,9.0,15.0,High_spent_Large_value_payments,1,9.57158953819048
CUS_0x8716,August,Scientist,14351.21,8,9.0,14.0,Low_spent_Small_value_payments,1,9.57158953819048
CUS_0x6be3,January,Doctor,147848.64,0,1.0,2.0,High_spent_Large_value_payments,0,11.903944326726311
CUS_0x6be3,February,Doctor,147848.64,0,1.0,1.6,High_spent_Large_value_payments,0,11.903944326726311
CUS_0x6be3,March,Doctor,147848.64,0,1.0,1.6,High_spent_Large_value_payments,0,11.903944326726311
CUS_0x6be3,April,Doctor,147848.64,0,1.0,1.6,High_spent_Large_value_payments,0,11.903944326726311
CUS_0x6be3,May,Doctor,147848.64,0,1.0,0.0,Low_spent_Large_value_payments,0,11.903944326726311
CUS_0x6be3,June,Doctor,147848.64,0,1.0,2.0,High_spent_Medium_value_payments,0,11.903944326726311
CUS_0x6be3,July,Doctor,147848.64,0,1.0,2.0,Low_spent_Medium_value_payments,0,11.903944326726311
CUS_0x6be3,August,Doctor,147848.64,0,1.0,2.0,Low_spent_Medium_value_payments,0,11.903944326726311
CUS_0x8bf3,January,Engineer,18836.23,6,11.0,18.0,High_spent_Small_value_payments,1,9.843537421949334
CUS_0x8bf3,February,Engineer,18836.23,6,14.0,19.0,Low_spent_Small_value_payments,0,9.843537421949334
CUS_0x8bf3,March,Engineer,18836.23,6,14.0,19.0,High_spent_Small_value_payments,0,9.843537421949334
CUS_0x8bf3,April,Engineer,18836.23,6,14.0,19.0,Low_spent_Large_value_payments,1,9.843537421949334
CUS_0x8bf3,May,Engineer,18836.23,6,14.0,19.0,High_spent_Medium_value_payments,1,9.843537421949334
CUS_0x8bf3,June,Engineer,18836.23,6,14.0,19.0,High_spent_Medium_value_payments,1,9.843537421949334
CUS_0x8bf3,July,Engineer,18836.23,6,14.0,18.857142857142858,High_spent_Small_value_payments,1,9.843537421949334
CUS_0x8bf3,August,Engineer,18836.23,6,14.0,19.0,Low_spent_Small_value_payments,0,9.843537421949334
CUS_0x9368,January,Doctor,9024.455,8,4.0,12.0,High_spent_Large_value_payments,0,9.10769339356603
CUS_0x9368,February,Doctor,9024.455,8,4.0,14.0,High_spent_Large_value_payments,0,9.10769339356603
CUS_0x9368,March,Doctor,9024.455,8,4.0,14.0,Low_spent_Large_value_payments,0,9.10769339356603
CUS_0x9368,April,Doctor,9024.455,8,4.0,31.5,Low_spent_Small_value_payments,1,9.10769339356603
CUS_0x9368,May,Doctor,822993.0,8,4.0,14.0,Low_spent_Small_value_payments,1,13.620702974155234
CUS_0x9368,June,Doctor,9024.455,8,4.0,14.0,Low_spent_Small_value_payments,1,9.10769339356603
CUS_0x9368,July,Doctor,9024.455,8,4.0,13.0,Low_spent_Small_value_payments,1,9.10769339356603
CUS_0x9368,August,Doctor,9024.455,8,4.0,14.0,Low_spent_Small_value_payments,0,9.10769339356603
CUS_0x9737,January,Scientist,22453.67,8,0.0,12.0,Low_spent_Large_value_payments,0,10.019209354197447
CUS_0x9737,February,Scientist,22453.67,8,0.0,9.0,High_spent_Medium_value_payments,0,10.019209354197447
CUS_0x9737,March,Scientist,22453.67,8,0.0,8.0,Low_spent_Large_value_payments,0,10.019209354197447
CUS_0x9737,April,Scientist,22453.67,8,0.0,9.0,High_spent_Small_value_payments,0,10.019209354197447
CUS_0x9737,May,Scientist,22453.67,8,0.0,9.0,High_spent_Large_value_payments,0,10.019209354197447
CUS_0x9737,June,Scientist,22453.67,8,0.0,9.0,High_spent_Large_value_payments,0,10.019209354197447
CUS_0x9737,July,Scientist,22453.67,8,0.0,9.0,High_spent_Small_value_payments,0,10.019209354197447
CUS_0x9737,August,Scientist,22453.67,8,0.0,9.0,High_spent_Medium_value_payments,0,10.019209354197447
CUS_0x149e,January,Media_Manager,78156.39,5,4.0,20.0,High_spent_Medium_value_payments,0,11.266467098341911
CUS_0x149e,February,Media_Manager,78156.39,5,4.0,17.0,Low_spent_Medium_value_payments,0,11.266467098341911
CUS_0x149e,March,Media_Manager,78156.39,5,4.0,20.0,High_spent_Large_value_payments,0,11.266467098341911
CUS_0x149e,April,Media_Manager,78156.39,5,4.0,19.166666666666668,Low_spent_Medium_value_payments,0,11.266467098341911
CUS_0x149e,May,Media_Manager,78156.39,5,4.0,20.0,Low_spent_Large_value_payments,0,11.266467098341911
CUS_0x149e,June,Media_Manager,78156.39,5,4.0,20.0,Low_spent_Medium_value_payments,0,11.266467098341911
CUS_0x149e,July,Media_Manager,78156.39,5,4.0,19.166666666666668,High_spent_Large_value_payments,0,11.266467098341911
CUS_0x149e,August,Media_Manager,78156.39,5,4.0,18.0,Low_spent_Medium_value_payments,0,11.266467098341911
CUS_0x8a8b,January,Media_Manager,40246.16,4,12.0,8.0,Low_spent_Large_value_payments,1,10.602769874568777
CUS_0x8a8b,February,Media_Manager,40246.16,4,12.0,8.0,High_spent_Medium_value_payments,1,10.602769874568777
CUS_0x8a8b,March,Media_Manager,40246.16,4,12.0,5.0,High_spent_Medium_value_payments,1,10.602769874568777
CUS_0x8a8b,April,Media_Manager,40246.16,4,12.0,8.0,Low_spent_Small_value_payments,1,10.602769874568777
CUS_0x8a8b,May,Media_Manager,40246.16,4,12.0,8.0,High_spent_Medium_value_payments,1,10.602769874568777
CUS_0x8a8b,June,Media_Manager,40246.16,4,16.0,8.0,Low_spent_Large_value_payments,1,10.602769874568777
CUS_0x8a8b,July,Media_Manager,40246.16,4,16.0,8.0,High_spent_Medium_value_payments,0,10.602769874568777
CUS_0x8a8b,August,Media_Manager,40246.16,4,16.0,8.0,High_spent_Medium_value_payments,0,10.602769874568777
CUS_0x2a5c,January,Doctor,160838.32,5,4.0,6.571428571428571,High_spent_Large_value_payments,0,11.988154915793764
CUS_0x2a5c,February,Doctor,160838.32,5,4.0,7.0,High_spent_Medium_value_payments,0,11.988154915793764
CUS_0x2a5c,March,Doctor,160838.32,5,4.0,9.0,High_spent_Large_value_payments,0,11.988154915793764
CUS_0x2a5c,April,Doctor,160838.32,5,4.0,6.0,Low_spent_Medium_value_payments,0,11.988154915793764
CUS_0x2a5c,May,Doctor,160838.32,5,4.0,6.0,High_spent_Large_value_payments,0,11.988154915793764
CUS_0x2a5c,June,Doctor,160838.32,5,7.0,6.0,High_spent_Large_value_payments,0,11.988154915793764
CUS_0x2a5c,July,Doctor,160838.32,5,7.0,6.0,High_spent_Large_value_payments,0,11.988154915793764
CUS_0x2a5c,August,Doctor,160838.32,5,7.0,6.0,Low_spent_Small_value_payments,0,11.988154915793764
CUS_0x9ff3,January,Teacher,40403.35,1,1.0,10.0,Low_spent_Medium_value_payments,1,10.606667981303582
CUS_0x9ff3,February,Teacher,40403.35,1,1.0,9.571428571428571,High_spent_Large_value_payments,1,10.606667981303582
CUS_0x9ff3,March,Teacher,40403.35,1,3.0,9.0,High_spent_Small_value_payments,0,10.606667981303582
CUS_0x9ff3,April,Teacher,40403.35,1,3.0,9.0,High_spent_Small_value_payments,1,10.606667981303582
CUS_0x9ff3,May,Teacher,40403.35,1,3.0,9.0,High_spent_Small_value_payments,1,10.606667981303582
CUS_0x9ff3,June,Teacher,40403.35,1,3.0,9.0,High_spent_Small_value_payments,1,10.606667981303582
CUS_0x9ff3,July,Teacher,40403.35,1,3.0,9.0,High_spent_Small_value_payments,1,10.606667981303582
CUS_0x9ff3,August,Teacher,40403.35,1,3.0,12.0,Low_spent_Small_value_payments,1,10.606667981303582
CUS_0x2bcb,January,Journalist,38542.22,3,6.0,14.0,High_spent_Large_value_payments,0,10.559509542800317
CUS_0x2bcb,February,Journalist,38542.22,3,7.0,14.0,Low_spent_Small_value_payments,0,10.559509542800317
CUS_0x2bcb,March,Journalist,38542.22,3,7.0,14.0,High_spent_Large_value_payments,0,10.559509542800317
CUS_0x2bcb,April,Journalist,38542.22,3,7.0,14.142857142857142,High_spent_Medium_value_payments,0,10.559509542800317
CUS_0x2bcb,May,Journalist,38542.22,3,7.0,14.0,Low_spent_Large_value_payments,0,10.559509542800317
CUS_0x2bcb,June,Journalist,38542.22,3,7.0,15.0,High_spent_Small_value_payments,0,10.559509542800317
CUS_0x2bcb,July,Journalist,38542.22,3,7.0,14.0,Low_spent_Large_value_payments,0,10.559509542800317
CUS_0x2bcb,August,Journalist,38542.22,3,7.0,14.0,High_spent_Large_value_payments,0,10.559509542800317
CUS_0x79ee,January,Manager,57462.92,3,0.0,12.0,High_spent_Small_value_payments,0,10.958895149202412
CUS_0x79ee,February,Manager,57462.92,3,0.0,12.0,Low_spent_Large_value_payments,0,10.958895149202412
CUS_0x79ee,March,Manager,57462.92,3,0.0,12.0,Low_spent_Medium_value_payments,0,10.958895149202412
CUS_0x79ee,April,Manager,57462.92,3,0.0,13.0,Low_spent_Medium_value_payments,0,10.958895149202412
CUS_0x79ee,May,Manager,57462.92,3,0.0,11.0,High_spent_Medium_value_payments,0,10.958895149202412
CUS_0x79ee,June,Manager,57462.92,3,0.0,12.0,Low_spent_Medium_value_payments,0,10.958895149202412
CUS_0x79ee,July,Manager,57462.92,3,0.0,12.0,Low_spent_Small_value_payments,0,10.958895149202412
CUS_0x79ee,August,Manager,57462.92,3,0.0,12.0,High_spent_Medium_value_payments,0,10.958895149202412
CUS_0xef7,January,Mechanic,22539.91,3,1.0,15.0,High_spent_Large_value_payments,0,10.023042794684287
CUS_0xef7,February,Mechanic,22539.91,3,1.0,15.0,Low_spent_Medium_value_payments,0,10.023042794684287
CUS_0xef7,March,Mechanic,22539.91,3,1.0,15.0,High_spent_Medium_value_payments,0,10.023042794684287
CUS_0xef7,April,Mechanic,22539.91,3,1.0,15.0,High_spent_Small_value_payments,0,10.023042794684287
CUS_0xef7,May,Mechanic,22539.91,3,6.0,15.0,Low_spent_Small_value_payments,0,10.023042794684287
CUS_0xef7,June,Mechanic,22539.91,3,6.0,13.0,High_spent_Medium_value_payments,0,10.023042794684287
CUS_0xef7,July,Mechanic,22539.91,3,6.0,17.0,High_spent_Small_value_payments,0,10.023042794684287
CUS_0xef7,August,Mechanic,22539.91,3,6.0,15.0,High_spent_Medium_value_payments,0,10.023042794684287
CUS_0xc599,January,Media_Manager,14639.215,4,4.0,15.0,Low_spent_Small_value_payments,0,9.591459165859108
CUS_0xc599,February,Media_Manager,14639.215,4,4.0,16.0,Low_spent_Small_value_payments,0,9.591459165859108
CUS_0xc599,March,Media_Manager,14639.215,4,4.0,16.0,Low_spent_Small_value_payments,0,9.591459165859108
CUS_0xc599,April,Media_Manager,14639.215,4,4.0,16.0,High_spent_Small_value_payments,0,9.591459165859108
CUS_0xc599,May,Media_Manager,14639.215,4,4.0,16.0,Low_spent_Medium_value_payments,0,9.591459165859108
CUS_0xc599,June,Media_Manager,14639.215,4,4.0,14.0,Low_spent_Small_value_payments,0,9.591459165859108
CUS_0xc599,July,Media_Manager,14639.215,4,7.0,16.0,Low_spent_Small_value_payments,0,9.591459165859108
CUS_0xc599,August,Media_Manager,14639.215,4,7.0,16.0,Low_spent_Medium_value_payments,0,9.591459165859108
CUS_0x40dd,January,Entrepreneur,42236.79,10,7.0,24.0,High_spent_Large_value_payments,1,10.651046921174247
CUS_0x40dd,February,Entrepreneur,42236.79,10,7.0,21.0,High_spent_Large_value_payments,1,10.651046921174247
CUS_0x40dd,March,Entrepreneur,42236.79,10,7.0,24.0,High_spent_Medium_value_payments,1,10.651046921174247
CUS_0x40dd,April,Entrepreneur,42236.79,10,7.0,23.0,High_spent_Medium_value_payments,1,10.651046921174247
CUS_0x40dd,May,Entrepreneur,42236.79,10,7.0,24.0,High_spent_Large_value_payments,1,10.651046921174247
CUS_0x40dd,June,Entrepreneur,42236.79,10,7.0,24.0,Low_spent_Medium_value_payments,1,10.651046921174247
CUS_0x40dd,July,Entrepreneur,42236.79,10,7.0,24.0,High_spent_Medium_value_payments,1,10.651046921174247
CUS_0x40dd,August,Entrepreneur,42236.79,10,7.0,24.0,High_spent_Medium_value_payments,1,10.651046921174247
CUS_0xc21e,January,Entrepreneur,29470.76,0,4.0,8.0,Low_spent_Small_value_payments,0,10.291153864337115
CUS_0xc21e,February,Entrepreneur,29470.76,0,4.0,9.0,High_spent_Large_value_payments,0,10.291153864337115
